SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
1,1.613876060463074,0.8054068246323289,1.7854434959735157,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0
0,-1.2005421573864221,-1.4988203792261565,-0.9830724409747071,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0
0,-1.2005421573864221,0.36452580728756456,-0.8953799009716134,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,1.0836233527522994,-1.5104662928918673,-0.5034241523369228,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0
0,-0.6702894496756475,0.29797772919778875,-0.44345987034383444,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
0,-0.7926554591473648,0.6090899942674908,-0.5417951358638533,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,1
0,0.18627261662637304,-1.357405713285383,-0.629201817536947,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,0
0,-1.078176147914705,-0.5305458430199191,-0.8880575299031505,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0
0,0.349427295921996,0.3212695565292104,0.3214750316340046,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,0
1,-0.915021468619082,0.6556736489303335,-0.6275746239661775,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,1
0,-0.9965988082668935,0.03844022464766341,-0.7555731884992789,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0
0,-1.1597534875625164,-1.5054751870351342,-0.9785206967970138,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0
0,-1.2821194970342338,-0.6636419991994706,-0.9884597710400929,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
0,0.5941593148654305,-0.31925569508488133,0.15897556558012726,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
0,-1.2005421573864221,0.901901537862504,-0.8908941241008433,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0
0,-1.0373874780907992,0.49263085761038317,-0.750493705866201,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1
1,0.3902159657459017,1.3411188532550242,1.0143956235541371,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,0
0,-0.46634610055611886,0.12495272616437218,-0.3515454226976629,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
0,-1.2413308272103278,-0.6836064226264035,-0.9724956827647051,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,-0.26240275143659014,1.184730869744051,0.1351833568831995,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,0
0,-0.8334441289712705,0.8203801422025286,-0.5588806683569335,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,0
0,-1.2821194970342338,0.2896592194365668,-0.9758600154177827,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
0,0.6349479846893362,1.0183606745196117,1.0270173682787553,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,1
0,-1.2821194970342338,-1.4871744655604457,-0.9993443766824026,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,1
1,0.6757366545132419,-0.5022629098317647,0.046545285480874915,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0
0,0.7165253243371477,-0.6686331050562041,-0.027140196352216213,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0
0,-1.1189648177386107,-1.3291227800972283,-0.9640738565808573,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
1,-1.078176147914705,-0.6819427206741592,-0.8925433067739206,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0
0,-1.2413308272103278,-1.4855107636082014,-0.9920439947162472,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0
0,0.7165253243371477,0.19649191011088085,0.5213999498155814,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,0
1,-0.9965988082668935,1.1880582736485397,-0.6478705653961813,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,1
1,0.9612573432805821,0.3977998463324524,0.8721701098279562,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0
0,0.2270612864502788,-1.4805196577514683,-0.6812500226992646,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0
0,1.2467780320479223,-1.4954929753216677,-0.4651851034238386,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,0
0,1.0428346829283937,-0.6619782972472263,0.1744998718093609,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False,0
1,-1.2413308272103278,0.4893034537058941,-0.9224484859123877,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1
0,0.7573139941610534,0.6856202840707327,0.9364662449756608,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0
0,-0.26240275143659014,-1.2941850391000962,-0.7073950653431158,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0
0,-0.9558101384429878,0.2031467179198585,-0.712452558873886,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,-0.017670732493155674,-1.1560977770638114,-0.6002641589000183,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0
0,-1.0373874780907992,0.3146147487202327,-0.7735602741869747,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,0.5941593148654305,-1.4755285518947352,-0.5627067721584726,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0
0,1.3691440415196396,1.6439126085635036,2.2389907201720645,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,0
0,-1.1597534875625164,-1.3224679722882509,-0.9642717585016266,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
0,-1.2821194970342338,0.15989046716150437,-0.977575165397783,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1,0.6757366545132419,0.7754601894919302,0.821023457860254,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0
0,0.7981026639849592,-1.5054751870351342,-0.5574293876046256,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0
1,1.3283553716957337,0.2014830159676142,0.9950672026256719,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0
0,1.124412022576205,1.2512789478338266,1.6997739533827303,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,0
0,-1.2821194970342338,-1.5121299948441116,-0.9996742132170181,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,1
0,-1.1597534875625164,0.530896002512004,-0.8750839595416094,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1
0,1.613876060463074,1.7137880905577685,2.7489399917898543,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0
